VOLCANX020,NUMBER,NAME,LOCATION,STATUS,ELEV,TYPE,SbUnitID,TIMEFRAME,LAT,LON
4,,CASTLEWOOD,W,83709,12435,12435 W CASTLEWOOD,,Boise,43.59335212,-116.3371956
3,,CASTLEWOOD,W,83709,12377,12377 W CASTLEWOOD,,Boise,43.59323983,-116.3364192
3,,CEDARWOOD,W,83709,12355,12355 W CEDARWOOD,,Boise,43.59231924,-116.3364911
5,,CEDARWOOD,W,83709,12581,12581 W CEDARWOOD,,Boise,43.59232196,-116.3391618
4,,CEDARWOOD,W,83709,12471,12471 W CEDARWOOD,,Boise,43.592278,-116.3379898
5,,CEDARWOOD,W,83709,12539,12539 W CEDARWOOD,,Boise,43.59225393,-116.3386689
4,,CEDARWOOD,W,83709,12433,12433 W CEDARWOOD,,Boise,43.59227849,-116.3372081
2,,BRADDOCK,W,83709,12275,12275 W BRADDOCK,,Boise,43.59945839,-116.3354838
2,,BRADDOCK,W,83709,12247,12247 W BRADDOCK,,Boise,43.59944702,-116.3350609
6,,CASTLEWOOD,W,83709,12636,12636 W CASTLEWOOD,,Boise,43.5935673,-116.33991
6,,CASTLEWOOD,W,83709,12610,12610 W CASTLEWOOD,,Boise,43.59362407,-116.339491
5,,CASTLEWOOD,W,83709,12554,12554 W CASTLEWOOD,,Boise,43.59361695,-116.3389088
6,,CASTLEWOOD,W,83709,12603,12603 W CASTLEWOOD,,Boise,43.59336803,-116.3394397
6,,CASTLEWOOD,W,83709,12638,12638 W CASTLEWOOD,,Boise,43.59318776,-116.3400038
2,,CASTLEWOOD,W,83709,12276,12276 W CASTLEWOOD,,Boise,43.59304682,-116.3352886
3,,CASTLEWOOD,W,83709,12318,12318 W CASTLEWOOD,,Boise,43.5930404,-116.3358056
2,,CASTLEWOOD,W,83709,12224,12224 W CASTLEWOOD,,Boise,43.59304038,-116.3347394
6,,CEDARWOOD,W,83709,12635,12635 W CEDARWOOD,,Boise,43.59273776,-116.3401621
6,,CEDARWOOD,W,83709,12600,12600 W CEDARWOOD,,Boise,43.59262668,-116.3394482
5,,CEDARWOOD,W,83709,12550,12550 W CEDARWOOD,,Boise,43.59254346,-116.3388294
5,,CEDARWOOD,W,83709,12534,12534 W CEDARWOOD,,Boise,43.59251613,-116.3382772
4,,CEDARWOOD,W,83709,12460,12460 W CEDARWOOD,,Boise,43.59251893,-116.3377338
4,,CEDARWOOD,W,83709,12436,12436 W CEDARWOOD,,Boise,43.59252183,-116.3371696
3,,CEDARWOOD,W,83709,12378,12378 W CEDARWOOD,,Boise,43.5925141,-116.3368365
6,,CEDARWOOD,W,83709,12623,12623 W CEDARWOOD,,Boise,43.59240192,-116.339764
3,,BRADDOCK,W,83709,12390,12390 W BRADDOCK,,Boise,43.60055238,-116.3365494
5,,TRAFALGER,W,83709,12596,12596 W TRAFALGER,,Boise,43.6012923,-116.3394526
2,,CASTLEWOOD,W,83709,12223,12223 W CASTLEWOOD,,Boise,43.5928143,-116.3348518
3,,CASTLEWOOD,W,83709,12317,12317 W CASTLEWOOD,,Boise,43.59278915,-116.3359255
2,,CASTLEWOOD,W,83709,12275,12275 W CASTLEWOOD,,Boise,43.59279176,-116.3354161
5,,OVERLAND,W,83709,12548,12548 W OVERLAND,,Boise,43.59071999,-116.3390482
0,,CROMWELL,S,83709,260,260 S CROMWELL,,Boise,43.60235572,-116.3348975
1,,CLOVERDALE,S,83709,101,101 S CLOVERDALE,,Boise,43.60398059,-116.3348954
7,,CLOVERDALE,S,83709,1171,1171 S CLOVERDALE,,Boise,43.59445096,-116.3347446
3,,BRADDOCK,W,83709,12327,12327 W BRADDOCK,,Boise,43.59986869,-116.3360736
4,,CAMAS,W,83709,12423,12423 W CAMAS,,Boise,43.59474964,-116.337514
8,,WINTHROP,S,83709,1183,1183 S WINTHROP,,Boise,43.5944798,-116.3399243
7,,SCRANTON,S,83709,1172,1172 S SCRANTON,,Boise,43.5943388,-116.3350539
4,,MAYFLOWER,S,83709,1740,1740 S MAYFLOWER,,Boise,43.58939093,-116.3372516
8,,MAYFLOWER,S,83709,1780,1780 S MAYFLOWER,,Boise,43.5891984,-116.3374168
2,,MAYFLOWER,S,83709,1820,1820 S MAYFLOWER,,Boise,43.58892355,-116.3373528
6,,MAYFLOWER,S,83709,1865,1865 S MAYFLOWER,,Boise,43.5887399,-116.3369885
0,,MAYFLOWER,S,83709,1905,1905 S MAYFLOWER,,Boise,43.58836584,-116.3369848
2,,CLOVERDALE,S,83709,1723,1723 S CLOVERDALE,,Boise,43.58832241,-116.334722
4,,MAYFLOWER,S,83709,1945,1945 S MAYFLOWER,,Boise,43.58809465,-116.3368153
4,,MAYFLOWER,S,83709,1944,1944 S MAYFLOWER,,Boise,43.58832614,-116.3382302
6,,MAYFLOWER,S,83709,1860,1860 S MAYFLOWER,,Boise,43.58864865,-116.337369
2,,SCRANTON,S,83709,1922,1922 S SCRANTON,,Boise,43.58755309,-116.3349335
4,,SILVERKING,W,83709,12460,12460 W SILVERKING,,Boise,43.58774374,-116.3376732
3,,SILVERKING,W,83709,12324,12324 W SILVERKING,,Boise,43.58770851,-116.3359199
2,,SILVERKING,W,83709,12272,12272 W SILVERKING,,Boise,43.58771121,-116.3353916
4,,SILVERKING,W,83709,12448,12448 W SILVERKING,,Boise,43.58769611,-116.337368
3,,SILVERKING,W,83709,12376,12376 W SILVERKING,,Boise,43.58769559,-116.3365359
3,,SILVERKING,W,83709,12352,12352 W SILVERKING,,Boise,43.58769722,-116.3362179
4,,SILVERKING,W,83709,12400,12400 W SILVERKING,,Boise,43.58768901,-116.3368471
2,,SILVERKING,W,83709,12298,12298 W SILVERKING,,Boise,43.58769529,-116.3356217
2,,SILVERKING,W,83709,12250,12250 W SILVERKING,,Boise,43.58768826,-116.3350536
4,,SILVERKING,W,83709,12469,12469 W SILVERKING,,Boise,43.58756089,-116.3379294
3,,SILVERKING,W,83709,12399,12399 W SILVERKING,,Boise,43.58750318,-116.3367093
3,,SILVERKING,W,83709,12373,12373 W SILVERKING,,Boise,43.58748371,-116.3364949
3,,SILVERKING,W,83709,12307,12307 W SILVERKING,,Boise,43.58747709,-116.3356925
3,,SILVERKING,W,83709,12351,12351 W SILVERKING,,Boise,43.58747022,-116.3362514
3,,SILVERKING,W,83709,12325,12325 W SILVERKING,,Boise,43.58746667,-116.335973
4,,SILVERKING,W,83709,12453,12453 W SILVERKING,,Boise,43.58743269,-116.337475
4,,SILVERKING,W,83709,12461,12461 W SILVERKING,,Boise,43.58739174,-116.3377724
5,,MAYFLOWER,S,83709,1952,1952 S MAYFLOWER,,Boise,43.58712795,-116.3368681
5,,MAYFLOWER,S,83709,1951,1951 S MAYFLOWER,,Boise,43.58718929,-116.3372298
5,,SCRANTON,S,83709,1950,1950 S SCRANTON,,Boise,43.58710313,-116.3349867
4,,SCRANTON,S,83709,1949,1949 S SCRANTON,,Boise,43.58711322,-116.3353003
7,,MAYFLOWER,S,83709,1973,1973 S MAYFLOWER,,Boise,43.58701034,-116.3371513
9,,MAYFLOWER,S,83709,1990,1990 S MAYFLOWER,,Boise,43.58687349,-116.336609
9,,SCRANTON,S,83709,1991,1991 S SCRANTON,,Boise,43.58675872,-116.3353405
8,,MAYFLOWER,S,83709,1985,1985 S MAYFLOWER,,Boise,43.58685414,-116.3369929
0,,MAYFLOWER,S,83709,2002,2002 S MAYFLOWER,,Boise,43.58671229,-116.3363838
0,,SCRANTON,S,83709,2008,2008 S SCRANTON,,Boise,43.58664074,-116.3349888
1,,SCRANTON,S,83709,2015,2015 S SCRANTON,,Boise,43.58660656,-116.3352909
9,,MAYFLOWER,S,83709,1999,1999 S MAYFLOWER,,Boise,43.58669287,-116.3367819
1,,MAYFLOWER,S,83709,2018,2018 S MAYFLOWER,,Boise,43.58656607,-116.3361117
3,,MAYFLOWER,S,83709,2036,2036 S MAYFLOWER,,Boise,43.5864492,-116.3358671
2,,SCRANTON,S,83709,2026,2026 S SCRANTON,,Boise,43.58644394,-116.3349869
0,,MAYFLOWER,S,83709,2007,2007 S MAYFLOWER,,Boise,43.58654126,-116.3365908
4,,SCRANTON,S,83709,2043,2043 S SCRANTON,,Boise,43.58636588,-116.3353012
1,,MAYFLOWER,S,83709,2013,2013 S MAYFLOWER,,Boise,43.58643371,-116.3363854
5,,SCRANTON,S,83709,2052,2052 S SCRANTON,,Boise,43.58622731,-116.3350055
3,,MAYFLOWER,S,83709,2035,2035 S MAYFLOWER,,Boise,43.58631674,-116.3361606
3,,MAYFLOWER,S,83709,2039,2039 S MAYFLOWER,,Boise,43.58619972,-116.3359435
7,,SCRANTON,S,83709,2070,2070 S SCRANTON,,Boise,43.58613434,-116.3350632
5,,MAYFLOWER,S,83709,2051,2051 S MAYFLOWER,,Boise,43.58607199,-116.3357236
9,,SCRANTON,S,83709,2094,2094 S SCRANTON,,Boise,43.58594867,-116.3350072
6,,MAYFLOWER,S,83709,2067,2067 S MAYFLOWER,,Boise,43.58595516,-116.3355055
7,,MAYFLOWER,S,83709,2073,2073 S MAYFLOWER,,Boise,43.58591566,-116.3353659
9,,SCRANTON,S,83709,2098,2098 S SCRANTON,,Boise,43.58585338,-116.3351335
1,,CLOVERDALE,S,83709,2411,2411 S CLOVERDALE,,Boise,43.58295421,-116.3350776
2,,MAYFLOWER,S,83709,1920,1920 S MAYFLOWER,,Boise,43.58836046,-116.3373681
4,,SILVERKING,W,83709,12466,12466 W SILVERKING,,Boise,43.58771729,-116.3379056
2,,SILVERKING,W,83709,12279,12279 W SILVERKING,,Boise,43.58748754,-116.3354469
3,,SCRANTON,S,83709,1938,1938 S SCRANTON,,Boise,43.58733619,-116.3349399
1,,GOSHEN,S,83709,2611,2611 S GOSHEN,,Boise,43.58123436,-116.3399251
1,,GOSHEN,S,83709,2612,2612 S GOSHEN,,Boise,43.58121905,-116.3395011
2,,MAYFLOWER,S,83709,2621,2621 S MAYFLOWER,,Boise,43.5811463,-116.3371828
2,,MAYFLOWER,S,83709,2622,2622 S MAYFLOWER,,Boise,43.58110689,-116.3368096
3,,GOSHEN,S,83709,2638,2638 S GOSHEN,,Boise,43.58098834,-116.3394913
4,,MAYFLOWER,S,83709,2643,2643 S MAYFLOWER,,Boise,43.58090976,-116.3371903
4,,MAYFLOWER,S,83709,2644,2644 S MAYFLOWER,,Boise,43.58084459,-116.3368071
6,,GOSHEN,S,83709,2664,2664 S GOSHEN,,Boise,43.58077743,-116.3395326
7,,MAYFLOWER,S,83709,2675,2675 S MAYFLOWER,,Boise,43.58070456,-116.3372441
7,,GOSHEN,S,83709,2677,2677 S GOSHEN,,Boise,43.58055712,-116.3398082
7,,MAYFLOWER,S,83709,2678,2678 S MAYFLOWER,,Boise,43.58064334,-116.3367744
8,,GOSHEN,S,83709,2688,2688 S GOSHEN,,Boise,43.5804774,-116.3395655
9,,MAYFLOWER,S,83709,2699,2699 S MAYFLOWER,,Boise,43.58048354,-116.3372505
9,,GOSHEN,S,83709,2699,2699 S GOSHEN,,Boise,43.58043245,-116.3399584
0,,MAYFLOWER,S,83709,2706,2706 S MAYFLOWER,,Boise,43.58038663,-116.3369177
2,,GOSHEN,S,83709,2724,2724 S GOSHEN,,Boise,43.58022108,-116.3394715
2,,MAYFLOWER,S,83709,2727,2727 S MAYFLOWER,,Boise,43.58025944,-116.3372898
1,,GOSHEN,S,83709,2715,2715 S GOSHEN,,Boise,43.58022244,-116.3399243
3,,MAYFLOWER,S,83709,2730,2730 S MAYFLOWER,,Boise,43.58015931,-116.3368806
5,,GOSHEN,S,83709,2752,2752 S GOSHEN,,Boise,43.57999461,-116.3392033
5,,MAYFLOWER,S,83709,2751,2751 S MAYFLOWER,,Boise,43.58002878,-116.3373931
4,,GOSHEN,S,83709,2741,2741 S GOSHEN,,Boise,43.58003879,-116.3397748
5,,MAYFLOWER,S,83709,2756,2756 S MAYFLOWER,,Boise,43.5799109,-116.3368782
7,,GOSHEN,S,83709,2776,2776 S GOSHEN,,Boise,43.5798428,-116.3389877
5,,GOSHEN,S,83709,2757,2757 S GOSHEN,,Boise,43.57985711,-116.3395655
7,,MAYFLOWER,S,83709,2775,2775 S MAYFLOWER,,Boise,43.57979897,-116.3373749
9,,GOSHEN,S,83709,2790,2790 S GOSHEN,,Boise,43.57966797,-116.3387794
8,,MAYFLOWER,S,83709,2788,2788 S MAYFLOWER,,Boise,43.57966468,-116.3368852
7,,GOSHEN,S,83709,2779,2779 S GOSHEN,,Boise,43.57966124,-116.3393825
0,,GOSHEN,S,83709,2804,2804 S GOSHEN,,Boise,43.57949293,-116.3385796
0,,MAYFLOWER,S,83709,2801,2801 S MAYFLOWER,,Boise,43.57957243,-116.3373721
2,,MAYFLOWER,S,83709,2826,2826 S MAYFLOWER,,Boise,43.57941973,-116.336726
0,,GOSHEN,S,83709,2803,2803 S GOSHEN,,Boise,43.57949679,-116.3390755
2,,GOSHEN,S,83709,2826,2826 S GOSHEN,,Boise,43.57932657,-116.3383912
2,,MAYFLOWER,S,83709,2823,2823 S MAYFLOWER,,Boise,43.57934065,-116.3371464
5,,GOSHEN,S,83709,2852,2852 S GOSHEN,,Boise,43.57911984,-116.3382194
7,,MAYFLOWER,S,83709,2874,2874 S MAYFLOWER,,Boise,43.57912796,-116.3365065
3,,GOSHEN,S,83709,2835,2835 S GOSHEN,,Boise,43.57921838,-116.3387398
4,,MAYFLOWER,S,83709,2849,2849 S MAYFLOWER,,Boise,43.57911754,-116.3369905
7,,GOSHEN,S,83709,2878,2878 S GOSHEN,,Boise,43.57891549,-116.3381174
6,,MAYFLOWER,S,83709,2861,2861 S MAYFLOWER,,Boise,43.57896052,-116.336847
7,,GOSHEN,S,83709,2877,2877 S GOSHEN,,Boise,43.57889108,-116.3385313
7,,MAYFLOWER,S,83709,2875,2875 S MAYFLOWER,,Boise,43.57888458,-116.3365745
0,,GOSHEN,S,83709,2900,2900 S GOSHEN,,Boise,43.57869649,-116.3380644
2,,GOSHEN,S,83709,2928,2928 S GOSHEN,,Boise,43.57842019,-116.3379425
2,,GOSHEN,S,83709,2927,2927 S GOSHEN,,Boise,43.5783861,-116.3383862
6,,HOLLANDALE,W,83709,12656,12656 W HOLLANDALE,,Boise,43.58098762,-116.3400204
0,,SIMSBURY,S,83709,2607,2607 S SIMSBURY,,Boise,43.58123918,-116.3356021
0,,GOSHEN,S,83709,2509,2509 S GOSHEN,,Boise,43.58205232,-116.3400094
6,,RIDGE,W,83709,12624,12624 W MUIR RIDGE,,Boise,43.58218272,-116.3396943
3,,GOSHEN,S,83709,2535,2535 S GOSHEN,,Boise,43.58195907,-116.3400841
6,,GOSHEN,S,83709,2561,2561 S GOSHEN,,Boise,43.58170117,-116.3400608
4,,RIDGE,W,83709,12449,12449 W MUIR RIDGE,,Boise,43.58170581,-116.3375049
8,,MAYFLOWER,S,83709,2584,2584 S MAYFLOWER,,Boise,43.58151174,-116.3369568
8,,GOSHEN,S,83709,2587,2587 S GOSHEN,,Boise,43.58147376,-116.3400104
3,,RIDGE,W,83709,12323,12323 W MUIR RIDGE,,Boise,43.58170067,-116.3360415
3,,RIDGE,W,83709,12361,12361 W MUIR RIDGE,,Boise,43.58165268,-116.3365065
3,,RIDGE,W,83709,12335,12335 W MUIR RIDGE,,Boise,43.58164319,-116.3361838
9,,MAYFLOWER,S,83709,2597,2597 S MAYFLOWER,,Boise,43.58135347,-116.3372359
2,,SIMSBURY,S,83709,2628,2628 S SIMSBURY,,Boise,43.58102336,-116.3352127
3,,SIMSBURY,S,83709,2631,2631 S SIMSBURY,,Boise,43.58100969,-116.3356609
5,,SIMSBURY,S,83709,2655,2655 S SIMSBURY,,Boise,43.580792,-116.3356512
5,,SIMSBURY,S,83709,2654,2654 S SIMSBURY,,Boise,43.58075599,-116.335095
2,,RIDGE,W,83709,12230,12230 W MUIR RIDGE,,Boise,43.58222782,-116.3348602
2,,RIDGE,W,83709,12252,12252 W MUIR RIDGE,,Boise,43.5821849,-116.335139
6,,RIDGE,W,83709,12600,12600 W MUIR RIDGE,,Boise,43.58212158,-116.3393901
2,,RIDGE,W,83709,12276,12276 W MUIR RIDGE,,Boise,43.58210037,-116.335409
5,,RIDGE,W,83709,12574,12574 W MUIR RIDGE,,Boise,43.58201388,-116.3390636
5,,RIDGE,W,83709,12550,12550 W MUIR RIDGE,,Boise,43.5819936,-116.3387417
5,,RIDGE,W,83709,12526,12526 W MUIR RIDGE,,Boise,43.58198658,-116.3384048
3,,RIDGE,W,83709,12304,12304 W MUIR RIDGE,,Boise,43.58199616,-116.335706
4,,RIDGE,W,83709,12498,12498 W MUIR RIDGE,,Boise,43.58195548,-116.3380857
4,,RIDGE,W,83709,12470,12470 W MUIR RIDGE,,Boise,43.58193523,-116.3377572
4,,RIDGE,W,83709,12444,12444 W MUIR RIDGE,,Boise,43.58192394,-116.3374175
4,,RIDGE,W,83709,12422,12422 W MUIR RIDGE,,Boise,43.58191689,-116.3370891
3,,RIDGE,W,83709,12388,12388 W MUIR RIDGE,,Boise,43.58190538,-116.3367579
3,,RIDGE,W,83709,12330,12330 W MUIR RIDGE,,Boise,43.5819066,-116.3360872
3,,RIDGE,W,83709,12356,12356 W MUIR RIDGE,,Boise,43.58189607,-116.3364333
4,,SIMSBURY,S,83709,2548,2548 S SIMSBURY,,Boise,43.58171304,-116.3354533
8,,GOSHEN,S,83709,2584,2584 S GOSHEN,,Boise,43.58147765,-116.3396225
7,,SIMSBURY,S,83709,2576,2576 S SIMSBURY,,Boise,43.58148604,-116.3353521
2,,RIDGE,W,83709,12229,12229 W MUIR RIDGE,,Boise,43.5819205,-116.3348213
0,,SIMSBURY,S,83709,2602,2602 S SIMSBURY,,Boise,43.58127455,-116.3352387
4,,OVERLAND,W,83709,12451,12451 W OVERLAND,,Boise,43.59008808,-116.3376648
8,,MAYFLOWER,S,83709,2880,2880 S MAYFLOWER,,Boise,43.57906044,-116.3360973
8,,MAYFLOWER,S,83709,2886,2886 S MAYFLOWER,,Boise,43.57900639,-116.3358082
9,,MAYFLOWER,S,83709,2892,2892 S MAYFLOWER,,Boise,43.57900205,-116.3352837
9,,MAYFLOWER,S,83709,2898,2898 S MAYFLOWER,,Boise,43.57881823,-116.3352206
8,,MAYFLOWER,S,83709,2881,2881 S MAYFLOWER,,Boise,43.57878684,-116.3362976
0,,MAYFLOWER,S,83709,2904,2904 S MAYFLOWER,,Boise,43.57860861,-116.3351761
8,,MAYFLOWER,S,83709,2887,2887 S MAYFLOWER,,Boise,43.57867732,-116.3359918
9,,MAYFLOWER,S,83709,2893,2893 S MAYFLOWER,,Boise,43.57845359,-116.3356503
1,,MAYFLOWER,S,83709,2910,2910 S MAYFLOWER,,Boise,43.57838023,-116.3351824
1,,MAYFLOWER,S,83709,2915,2915 S MAYFLOWER,,Boise,43.57816511,-116.3356206
3,,GOSHEN,S,83709,2934,2934 S GOSHEN,,Boise,43.57823743,-116.3377524
1,,MAYFLOWER,S,83709,2916,2916 S MAYFLOWER,,Boise,43.57817656,-116.3351804
2,,MAYFLOWER,S,83709,2923,2923 S MAYFLOWER,,Boise,43.57799152,-116.3357717
4,,GOSHEN,S,83709,2940,2940 S GOSHEN,,Boise,43.57805994,-116.337462
3,,GOSHEN,S,83709,2933,2933 S GOSHEN,,Boise,43.57812537,-116.3381997
2,,MAYFLOWER,S,83709,2922,2922 S MAYFLOWER,,Boise,43.5779479,-116.3352376
4,,GOSHEN,S,83709,2946,2946 S GOSHEN,,Boise,43.57788836,-116.3372226
3,,MAYFLOWER,S,83709,2931,2931 S MAYFLOWER,,Boise,43.57776919,-116.3360808
3,,GOSHEN,S,83709,2939,2939 S GOSHEN,,Boise,43.57794779,-116.3379264
3,,MAYFLOWER,S,83709,2939,2939 S MAYFLOWER,,Boise,43.57762637,-116.3362492
5,,GOSHEN,S,83709,2952,2952 S GOSHEN,,Boise,43.57772908,-116.3369919
5,,SUFFOLK,W,83709,12531,12531 W SUFFOLK,,Boise,43.57736038,-116.3382266
5,,SUFFOLK,W,83709,12553,12553 W SUFFOLK,,Boise,43.57716715,-116.3385983
5,,GOSHEN,S,83709,2951,2951 S GOSHEN,,Boise,43.57747094,-116.33727
5,,SUFFOLK,W,83709,12532,12532 W SUFFOLK,,Boise,43.57712598,-116.3378519
6,,GOSHEN,S,83709,2967,2967 S GOSHEN,,Boise,43.57729315,-116.3370391
8,,GOSHEN,S,83709,2983,2983 S GOSHEN,,Boise,43.57714611,-116.3368254
5,,SUFFOLK,W,83709,12554,12554 W SUFFOLK,,Boise,43.57685907,-116.3381465
9,,GOSHEN,S,83709,2995,2995 S GOSHEN,,Boise,43.57703373,-116.3365647
5,,RIDGE,W,83709,12571,12571 W MUIR RIDGE,,Boise,43.58177036,-116.3389856
5,,RIDGE,W,83709,12549,12549 W MUIR RIDGE,,Boise,43.5817566,-116.3386939
5,,RIDGE,W,83709,12527,12527 W MUIR RIDGE,,Boise,43.5817461,-116.3383354
4,,RIDGE,W,83709,12495,12495 W MUIR RIDGE,,Boise,43.58174784,-116.3379977
8,,GOSHEN,S,83709,2984,2984 S GOSHEN,,Boise,43.57737464,-116.3366274
4,,GOSHEN,S,83709,2945,2945 S GOSHEN,,Boise,43.57776245,-116.3376944
3,,MAYFLOWER,S,83709,2934,2934 S MAYFLOWER,,Boise,43.57765228,-116.3356177
4,,MAYFLOWER,S,83709,2940,2940 S MAYFLOWER,,Boise,43.57746921,-116.3358131
6,,MAYFLOWER,S,83709,2966,2966 S MAYFLOWER,,Boise,43.57739384,-116.3360879
0,,CREEK,S,83709,3000,3000 S FERN CREEK,,Boise,43.57681005,-116.3354882
4,,CREEK,S,83709,3041,3041 S FERN CREEK,,Boise,43.5765945,-116.3360663
1,,CREEK,S,83709,3018,3018 S FERN CREEK,,Boise,43.57667378,-116.3353988
6,,CREEK,S,83709,3063,3063 S FERN CREEK,,Boise,43.57642543,-116.3363759
4,,CREEK,S,83709,3042,3042 S FERN CREEK,,Boise,43.57646652,-116.3354977
6,,CREEK,S,83709,3064,3064 S FERN CREEK,,Boise,43.57629779,-116.3357404
8,,CREEK,S,83709,3086,3086 S FERN CREEK,,Boise,43.57612862,-116.3361321
9,,CREEK,S,83709,3097,3097 S FERN CREEK,,Boise,43.5760447,-116.3366129
2,,MAYFLOWER,S,83709,2928,2928 S MAYFLOWER,,Boise,43.57776266,-116.3354584
8,,CREEK,S,83709,3085,3085 S FERN CREEK,,Boise,43.57628394,-116.3365289
1,,GOSHEN,S,83709,3019,3019 S GOSHEN,,Boise,43.57689402,-116.3359441
6,,GOSHEN,S,83709,2560,2560 S GOSHEN,,Boise,43.58182529,-116.3396688
2,,ARMGA,W,83709,12200,12200 W ARMGA,,Boise,43.58950471,-116.3347476
2,,ARMGA,W,83709,12258,12258 W ARMGA,,Boise,43.58944822,-116.3355
3,,ARMGA,W,83709,12306,12306 W ARMGA,,Boise,43.58939089,-116.3362485
3,,ARMGA,W,83709,12342,12342 W ARMGA,,Boise,43.58937082,-116.3366842
2,,ARMGA,W,83709,12209,12209 W ARMGA,,Boise,43.58916899,-116.3348442
2,,ARMGA,W,83709,12251,12251 W ARMGA,,Boise,43.58911308,-116.3353163
3,,ARMGA,W,83709,12303,12303 W ARMGA,,Boise,43.58910443,-116.3361332
9,,CREEK,S,83709,3099,3099 S FERN CREEK,,Boise,43.57591376,-116.3365484
2,,VICTORY,W,83709,12250,12250 W VICTORY,,Boise,43.57589706,-116.334814
7,,SOUTHERLAND,W,83709,10730,10730 W SOUTHERLAND,,Boise,43.58719981,-116.3174541
7,,SOUTHERLAND,W,83709,10724,10724 W SOUTHERLAND,,Boise,43.58769371,-116.3174588
7,,SOUTHERLAND,W,83709,10710,10710 W SOUTHERLAND,,Boise,43.58808402,-116.317504
7,,SOUTHERLAND,W,83709,10780,10780 W SOUTHERLAND,,Boise,43.58670719,-116.3173427
